area,price,state,city,district,link
207,2070,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-ariruumid-kesklinna-piiril-aktiivses-a-3186075.html?nr=1791&search_key=990b4946b8ce620c84be3f39b36e998f
402,2412,Pärnumaa, Pärnu, Rääma,https://www.kv.ee/2020-aasta-1-pooles-valmiv-alltours-remondilaokesk-3181275.html?nr=1792&search_key=990b4946b8ce620c84be3f39b36e998f
400,1800,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/valja-uurida-erineva-suuruse-250-m2-1000-m2-ja-ots-3157005.html?nr=1793&search_key=990b4946b8ce620c84be3f39b36e998f
415,900,Pärnumaa, Pärnu, Kõima,https://www.kv.ee/tookodatootmispind-parnu-kesklinnast-20-km-kauguse-3168848.html?nr=1794&search_key=990b4946b8ce620c84be3f39b36e998f
1141,15980,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/aukoht-fahle-park-endine-zelluloosi-kvartal-asub-t-3102821.html?nr=1795&search_key=990b4946b8ce620c84be3f39b36e998f
70,195,Ida-Virumaa, Narva,,https://www.kv.ee/idavirumaa-narva-kerese-38a-kogupind-70-m-1-tuba-2-3177649.html?nr=1796&search_key=990b4946b8ce620c84be3f39b36e998f
270,1836,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-270-m2-suurune-buroopind-parnu-mnt-139-2980407.html?nr=1797&search_key=990b4946b8ce620c84be3f39b36e998f
1265,4807,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/liivalao-11-endine-aadress-kalmistu-tee-26-asuvas-3150207.html?nr=1798&search_key=990b4946b8ce620c84be3f39b36e998f
18,55,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/hea-hinnaga-burooja-laopinnad-vahendustasuta-pakum-2948369.html?nr=1799&search_key=990b4946b8ce620c84be3f39b36e998f
380,780,Harjumaa, Rae vald,,https://www.kv.ee/siganlisatsioon-alumiinium-profiil-uks-territoori-3193882.html?nr=1800&search_key=990b4946b8ce620c84be3f39b36e998f
690,9660,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-2020-aasta-martsis-valmivad-buroopinna-3065273.html?nr=1801&search_key=02753d4def55d69cf024136cb43b05c7
1600,1600,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurile-anda-laoplats-manniku-tee-laheduses-plats-a-3180580.html?nr=1802&search_key=02753d4def55d69cf024136cb43b05c7
280,2240,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-aripind-sutiste-tee-28-hoones-kus-anku-3197274.html?nr=1803&search_key=02753d4def55d69cf024136cb43b05c7
19,985,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anda-kaubandusteeninduspind-pelgulinna-selv-2830129.html?nr=1804&search_key=02753d4def55d69cf024136cb43b05c7
254,1390,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/pakkuda-uurile-laotootmispind-peterburi-mntl-vanem-3187702.html?nr=1805&search_key=02753d4def55d69cf024136cb43b05c7
20,80,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-buroopind-mis-koosneb-uhest-ruumist-ru-2679149.html?nr=1806&search_key=02753d4def55d69cf024136cb43b05c7
379,4719,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/alates-2020-aasta-veebruarist-anda-uurile-379-m-su-3194906.html?nr=1807&search_key=02753d4def55d69cf024136cb43b05c7
733,4398,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uus-stockoffice-lasnamaeluurile-anda-stockoffice-t-3199283.html?nr=1808&search_key=02753d4def55d69cf024136cb43b05c7
30,122,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-aripind-raua-22-arihoones-vabaneb-hilj-3185579.html?nr=1809&search_key=02753d4def55d69cf024136cb43b05c7
415,3945,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-esindusliku-ja-valguskullase-buroopi-3060579.html?nr=1810&search_key=02753d4def55d69cf024136cb43b05c7
42,248,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uuri-hinnale-lisandub-kaibemaks-ja-korvalkulud-ca-3199892.html?nr=1811&search_key=02753d4def55d69cf024136cb43b05c7
,200,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anada-vaga-korralikud-burooruumid-tubade-ka-2876172.html?nr=1812&search_key=02753d4def55d69cf024136cb43b05c7
